title,genres,overview,vote_average,release_date,popularity,keywords,backdrop_path,homepage
Bad Times at the El Royale,Drama,"Giulia and Carlo have been happy together for three years, but Giulia's announcement that she is pregnant sends him into a secret panic. Terrified at his imminent entry into the adult world of irreversible responsibilities, Carlo finds himself tempted by a bewitching 18-year-old girl, Francesca, whom he meets by chance at a wedding. The possibility of one last youthful crazy fling before the impending prison of parenthood proves to be too attractive to resist.",6.646,28-10-2022,16.357,"sadism, man looking for wife, psychological thriller, torture, pretty woman",/ww9pokP6M6gp2Iu0o3sT5B7eN66.jpg,
I Kill Giants,"Drama, Thriller, Science Fiction","Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",7.452,19-12-1997,16.353,,/9BQI665Vt8ib4X2HwC35XPn9ydo.jpg,https://www.warnerbros.com/movies/scooby-doo-return-zombie-island
eXistenZ,"Comedy, Romance","Let's face it, rats are not the most beloved creatures on earth. However, maybe this little tale about the history of human and rat interaction will change the world's tune. At least that is the hope of Remy, the star of Ratatouille, and his reluctant brother Emile as they guide us through world history from a rat's perspective. Why can't we all just get along?",6.036,29-08-2017,16.352,horror anthology,/cVqwzMSNPS4vgUDlXlSYoWOmGsI.jpg,
Curse of the Blair Witch,"Thriller, Mystery, Adventure","Follow the 10-year reunion of the Deadwood camp to celebrate South Dakota's statehood. Former rivalries are reignited, alliances are tested and old wounds are reopened, as all are left to navigate the inevitable changes that modernity and time have wrought.",6.315,08-06-2009,16.351,"haunting, hallucination, crematorium, based on true story, occult, funeral home, mortuary, incinerator, cousin cousin relationship, told in flashback, reverend, funeral parlor, boy in peril, oncology ward, desecration, child cancer, rosary, isolated house, hide and seek, duringcreditsstinger, scientific experiment",/xS4rzfimFpMNXJLvzwoq2gDJbps.jpg,
Patriots Time,"Romance, Comedy",An urban office worker finds that paper airplanes are instrumental in meeting a girl in ways he never expected.,6.953,14-02-2020,16.351,"sequel, based on manga, anime, based on tv series, magical girl, sailor moon",/bynRHBHqxkWk0HU2sYXKtz9HYxF.jpg,https://www.netflix.com/title/81260083
Winnie the Pooh: A Very Merry Pooh Year,"Adventure, Drama, Romance",It is 300 years into the future. Earth's environment had been devastated by mankind's own foolish plans and humankind is beleaguered by the sentient forests which they have awoken. The world balance is tipped when a young boy named Agito stumbles across a machine that glowed in a strange blue hue inside a forbidden sanctuary.,6.879,01-02-1998,16.348,"daughter, mother, beach, based on novel or book, greece, vacation, doll, motherhood, woman director",/x2U0R60Z7hmJxZixzsGZfjFJbve.jpg,https://www.universalpictures.co.uk/micro/downton-abbey-a-new-era
Somewhere in Queens,"Action, Adventure, Thriller","Tad dreams of becoming an archaeologist traveling the world, uncovering hidden secrets and lost treasure, but his job working construction keeps him daydreaming instead of exploring. The chance of a lifetime comes when he is invited to attend archaeologist Sara Lavrof's presentation of her latest discovery - the papyrus that proves the existence of the Necklace of Midas, the legendary King who turned everything he touched into solid gold.",6.071,06-12-1996,16.343,"child abuse, immortality, underground, gore, exploration, survival, human sacrifice, based on manga, robot, brutality, mature, mutilation, adventurer, dark fantasy, journey, seinen, anime, rotten world",/nBHKT3pm5DmidZd5VS4bD5Hc2S3.jpg,
Heartbreakers,"Fantasy, Animation, Family, Adventure, Comedy, Mystery, Horror","Follows Vivien and Roy as their love story continues and leads them to Roy’s childhood home in Sicily to prepare for the sale of the family estate. During the visit, a mysterious woman arrives and befriends Vivien, much to Roy’s displeasure. Tensions build and lines are crossed as secrets from Roy’s past force the couple to face aspects of their relationship they did not know existed.",7.007,03-09-2019,16.342,"infidelity, paris, france, obsession, flirt, fiancé, marriage, love, tokyo, japan, cafe, voyeur, red shoes",/9cOWevA6ofoGGcZbQ7PUqUav2YK.jpg,
The Sea Inside,"Drama, History, Romance",An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,7.205,04-03-2009,16.338,"colony, vacuum, fanatic, infection, adult animation, severed leg, head chopped off, body torn apart, alien monster, bowels, split in two",/kGXcaCc1RP7v7dQayNgzrn1Fb0J.jpg,
Taste of Cherry,"Comedy, Drama, Family, Romance","In 1909, two explorers fight to survive after they're left behind while on a Danish expedition in ice-covered Greenland.",6.354,28-07-2023,16.338,"sadism, degradation, controversy, childhood trauma, domestic violence, cruelty, brutality, extreme sadism, sadistic torture, disfigurement, depravity, captivity, vile, extreme violence, extreme cinema",/5WhsVxBqjy4eg6QkmVcnl11bhv4.jpg,
Altered Carbon: Resleeved,"Drama, Crime, Mystery","A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. Will Naruse be able to convey the anthem of her heart?",6.933,19-10-2022,16.338,"future, dystopia, post-apocalyptic future, space travel, battle assignment, alien, downfall, soldier, scientist, fictional war, based on video game, adult animation, military, soul transference, motion capture, female scientist, alien creature, 2060s",/d8o0NPBMbtzaCrvtOEjeMguE96s.jpg,https://www.warnerbros.com/kiss-kiss-bang-bang
The 51st State,"Drama, Romance","Danny Krueger is a twenty-year old drag racer who plays by his own rules. After winning a scholarship to the prestigious Fast Lane Racing Academy, Danny finds himself competing against some of the fiercest young drivers in the world. Tension soars on and off the track, and a terrible incident leaves Danny without a racing partner. Facing dismissal from the academy, Danny is forced to team up with an old rival. The pair must learn to set aside their differences as they vie for rookie spots on a professional racing team.",7.206,27-04-2022,16.333,"surfer, musical, film in film, teen movie, summer, 1960s, teenager",/x29PYzoNYPGzdj3M8FDwSwEgNpf.jpg,
Fairy Tail: Dragon Cry,"Drama, Horror, Thriller",Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.,7.338,11-09-1997,16.333,"countryside, based on novel or book, wild boar, delinquent, new zealand, wilderness, coming of age, dog, foster family, nature",/4v64DRdMtx8fQGUZ7hE1R2iChCr.jpg,
Little Italy,"Action, Thriller, Crime",A teen learns that his birth mother is a mermaid after he begins to grow fins and slimy scales on his thirteenth birthday.,7.7,09-02-2017,16.329,"florida, dolphin, based on true story, trap, summer",/9YoLdWeBSxAdR6BqQ5uS88d3FWO.jpg,
Agora,"Comedy, Action","A man who loses his wife and goes to seclude himself in a cabin in the woods, where strange things happen.",6.185,11-10-2012,16.322,"princess, old town, medieval",/8M6ISP4TyOpdpyHhFQiKLpeJ9iy.jpg,https://www.amazon.com/dp/B0797CB8H4
Let the Bullets Fly,"Drama, Fantasy, Horror","Hideo Suzuki is a 35-year-old mangaka assistant, whose life seem to be stuck around his exhausting but low-paying job, unfulfilled dreams, strange hallucinations and unsatisfying relationships. He sees himself as a supporting character in his own life, has low self-esteem, resulting in frustration. One day, the world as Hideo knows it is shattered by the presence of a disease that turns people into homicidal maniacs, whose first instinct is to attack and devour the nearest human.",6.057,10-02-2002,16.319,"florida, seduction, based on true story, strip club, male stripper, novice, muscled, brother sister relationship",/hSVDyX7qmBxyg1OxmdkvmR4IrGp.jpg,
Barbie: Fairytopia,"Comedy, Crime, Mystery, Thriller",A New York nightclub manager tries to save his brother and father from Russian mafia hitmen.,7.181,05-09-2005,16.312,"zoo, madagascar, animal, christmas, holiday special, wild, animation",/upOi9aVqPPky7Ba4GsiyFdjc82I.jpg,
Tumse Na Ho Payega,"Comedy, Romance",An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,6.749,30-07-2021,16.31,"new love, wife, epilepsy, medicine, punk rock, recording contract, record producer, record label, extramarital affair",/bAHwlrxTvC37wU86kl4D2QJkMfj.jpg,http://weinsteinco.com/films/derailed/
Living with Chucky,Drama,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,7.181,08-09-2006,16.306,"kentucky, based on true story, murder, soldier, lgbt, hate crime, nightclub performer, gay theme, transgender",/AwdZIXtpVSlNeYHbUm41UQGh8Oc.jpg,https://a24films.com/films/when-you-finish-saving-the-world
Robot & Frank,"Drama, History","In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected.",7.03,30-11-2006,16.302,"friendship, friends",/sx8dsHlsZAoT1BbWDwFGDgWAOlZ.jpg,https://wellgousa.com/films/hidden-blade
Emily,"Crime, Drama, Thriller","After witnessing a brutal murder on Halloween night, a young woman becomes the next target of a maniacal entity.",6.547,08-11-2017,16.299,"rescue, gold, gulf war, three kings, iraq, treasure map, kuwait, interracial relationship, soldier, u.s. soldier, gold theft, persian gulf, emergency surgery, mine field",/kFnFKVplJsCuf14i82NTpw18r1P.jpg,
Rab Ne Bana Di Jodi,"Western, Action, Thriller","When barbarian hordes threaten her homeland, the brave and cunning Mulan disguises herself as a male soldier to swell the ranks in her aging father's stead. The warrior's remarkable courage drives her through powerful battle scenes and brutal wartime strategy. Mulan loses dear friends to the enemy's blade as she rises to become one of her country's most valuable leaders — but can she win the war before her secret is exposed?",6.433,03-12-2021,16.296,"distant future, kaiju, aftercreditsstinger, anime, godzilla",/gs9Z5cPauxH9Gml2kO6oUYwkTgK.jpg,https://a24films.com/films/minari
House of Pleasures,"Adventure, Animation, Comedy, Family, Fantasy, TV Movie","Tower Sky, a luxurious building complex, has organised a lavish Christmas party for its VIP guests. However, things go awry when a fire breaks out and thousands of lives are endangered.",6.825,10-03-2017,16.295,"based on novel or book, chase, mercenary, dark comedy, morgue, norway, heist, on the run, death of lover, art thief, cat and mouse, art gallery, presumed dead, cat burglar, police investigation, troubled marriage, tracking device, nordic noir, oslo, norway, forgery, poisoning, art heist, tracking",/cpDoykGqISrjXb4SG1L18OkmWAf.jpg,http://www.experienceburied.com/index.html
